ID Cliente,Abandono,Género,Mayor de 65 años,Tiene Pareja,Tiene Dependientes,Duración del Contrato (meses),Servicio Telefónico,Múltiples Líneas,Servicio de Internet,Seguridad en Línea,Respaldo en Línea,Protección del Dispositivo,Soporte Técnico,TV por Cable,Streaming de Películas,Tipo de Contrato,Facturación Sin Papel,Método de Pago,Costo Mensual,Costo Total,Costo Diario,Rango de Contrato,Cantidad de Servicios Contratados
4129-LYCOI,0,F,False,0,1,67,1,1,Fibra Óptica,0,1,0,1,1,1,Bianual,1,Cheque electrónico,104.0,7039.05,3.47,61-70,5
4130-MZLCC,0,F,False,0,0,5,1,0,DSL,0,1,0,0,0,0,Mensual,0,Transferencia bancaria (automático),50.55,244.75,1.68,0-10,1
4132-KALRO,0,F,False,0,0,4,1,1,Fibra Óptica,0,0,0,1,1,1,Mensual,1,Cheque por Correo,100.85,399.25,3.36,0-10,4
4132-POCZS,0,M,False,1,0,52,0,-1,DSL,1,0,0,0,0,1,Mensual,1,Cheque electrónico,39.9,2020.9,1.33,51-60,2
4134-BSXLX,0,M,False,1,0,28,1,0,DSL,1,1,0,1,0,0,Mensual,0,Cheque por Correo,60.9,1785.65,2.03,21-30,3
4135-FRWKJ,0,F,True,1,1,55,1,1,DSL,1,0,1,1,1,0,Anual,0,Cheque electrónico,76.25,4154.55,2.54,51-60,5
4137-BTIKL,0,M,False,0,0,2,1,1,Fibra Óptica,1,0,0,0,0,1,Mensual,0,Cheque por Correo,90.75,174.75,3.02,0-10,3
4137-JOPHL,0,F,False,0,0,50,1,0,Fibra Óptica,0,0,1,1,0,1,Bianual,1,Transferencia bancaria (automático),89.7,4304.5,2.99,51-60,3
4138-NAXED,0,M,False,0,0,51,1,1,Fibra Óptica,0,1,0,0,0,0,Mensual,0,Transferencia bancaria (automático),81.0,4085.75,2.7,51-60,2
4139-DETXS,0,F,False,1,1,72,0,-1,DSL,1,1,1,1,1,1,Bianual,0,Transferencia bancaria (automático),64.45,4528.0,2.15,71+,6
4139-JPIAM,0,M,False,0,0,51,0,-1,DSL,1,0,0,1,0,1,Mensual,1,Tarjeta de crédito (automático),44.45,2181.55,1.48,51-60,3
4139-SUGLD,1,M,False,1,1,31,0,-1,DSL,1,0,0,1,0,0,Mensual,0,Transferencia bancaria (automático),35.4,1077.5,1.18,31-40,2
4140-MUHUG,1,F,True,0,0,3,1,0,Fibra Óptica,0,0,1,0,1,0,Mensual,1,Cheque electrónico,86.85,220.95,2.9,0-10,2
4140-WJAWW,1,F,False,0,0,5,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Tarjeta de crédito (automático),19.85,108.05,0.66,0-10,0
4143-HHPMK,1,M,False,0,0,52,1,0,Fibra Óptica,0,1,0,0,0,1,Mensual,1,Cheque electrónico,85.35,4338.6,2.84,51-60,2
4143-OOBWZ,1,M,False,1,0,5,1,1,Fibra Óptica,0,1,0,0,0,0,Mensual,1,Cheque electrónico,81.3,416.3,2.71,0-10,2
4145-UQXUQ,1,F,True,0,0,8,1,0,Fibra Óptica,0,0,1,0,1,1,Mensual,1,Cheque electrónico,92.1,729.95,3.07,0-10,3
4146-SVFUD,0,M,False,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque por Correo,44.6,44.6,1.49,0-10,0
4154-AQUGT,1,M,True,1,0,13,1,0,Fibra Óptica,0,1,0,1,0,1,Mensual,1,Transferencia bancaria (automático),89.05,1169.35,2.97,11-20,3
4159-NAAIX,0,F,False,0,0,63,1,1,Fibra Óptica,0,1,0,0,1,1,Bianual,0,Transferencia bancaria (automático),97.45,6253.0,3.25,61-70,4
4160-AMJTL,1,F,True,0,0,8,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque electrónico,19.65,164.3,0.65,0-10,0
4163-HFTUK,0,M,False,0,0,51,1,0,No internet service,-1,-1,-1,-1,-1,-1,Anual,0,Cheque electrónico,19.1,1007.8,0.64,51-60,0
4163-KIUHY,0,M,False,0,0,35,1,1,No internet service,-1,-1,-1,-1,-1,-1,Mensual,1,Cheque electrónico,25.6,901.25,0.85,31-40,1
4163-NCJAK,0,F,False,1,0,46,1,1,No internet service,-1,-1,-1,-1,-1,-1,Anual,1,Transferencia bancaria (automático),24.45,1066.15,0.82,41-50,1
4174-LPGTI,1,F,False,1,1,41,1,0,DSL,0,1,0,1,0,1,Anual,1,Transferencia bancaria (automático),66.5,2728.6,2.22,41-50,3
4176-FXYBO,0,M,False,1,0,54,1,1,Fibra Óptica,1,1,1,0,1,1,Mensual,0,Cheque electrónico,109.55,6118.95,3.65,51-60,6
4176-RELJR,0,M,True,0,0,67,1,1,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Tarjeta de crédito (automático),25.1,1672.15,0.84,61-70,1
4177-JPDFU,0,M,False,0,0,12,0,-1,DSL,0,1,0,1,0,0,Mensual,0,Cheque por Correo,34.0,442.45,1.13,11-20,2
4178-EGMON,0,M,False,1,0,70,1,1,Fibra Óptica,1,1,0,1,0,0,Bianual,1,Tarjeta de crédito (automático),88.0,5986.45,2.93,71+,4
4182-BGSIQ,0,F,False,1,1,10,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,1,Transferencia bancaria (automático),19.8,196.75,0.66,11-20,0
4183-MYFRB,0,F,False,0,0,21,1,0,Fibra Óptica,0,1,1,0,0,1,Mensual,1,Cheque electrónico,90.05,1862.9,3.0,21-30,3
4183-WCSEP,1,M,False,0,0,31,1,0,Fibra Óptica,0,1,0,1,0,0,Mensual,1,Cheque electrónico,78.45,2435.15,2.62,31-40,2
4184-TJFAN,1,F,True,1,1,3,1,0,Fibra Óptica,1,0,0,1,1,0,Mensual,1,Cheque por Correo,88.3,273.75,2.94,0-10,3
4184-VODJZ,0,M,False,1,1,63,1,1,Fibra Óptica,0,1,0,0,0,1,Anual,1,Cheque electrónico,91.35,5764.7,3.04,61-70,3
4186-ZBUEW,0,F,False,0,0,36,1,1,DSL,0,1,0,1,0,1,Anual,1,Cheque por Correo,70.7,2511.95,2.36,31-40,4
4187-CINZD,1,F,True,0,0,46,1,0,Fibra Óptica,0,1,0,0,1,1,Anual,0,Tarjeta de crédito (automático),95.25,4424.2,3.18,41-50,3
4188-FRABG,0,M,False,1,0,57,1,1,Fibra Óptica,1,1,1,1,1,0,Mensual,1,Cheque electrónico,103.05,5925.75,3.44,51-60,6
4188-PCPIG,0,F,False,1,0,57,1,0,DSL,1,1,0,1,1,0,Bianual,1,Tarjeta de crédito (automático),70.35,4124.65,2.34,51-60,4
4189-NAKJS,0,M,False,0,0,26,1,1,DSL,0,0,0,0,0,0,Anual,1,Tarjeta de crédito (automático),51.55,1295.4,1.72,21-30,1
4190-MFLUW,1,F,False,1,1,10,1,0,DSL,0,0,1,1,0,0,Mensual,0,Tarjeta de crédito (automático),55.2,528.35,1.84,11-20,2
4191-XOVOM,0,M,False,0,0,63,1,1,Fibra Óptica,0,1,0,1,1,1,Mensual,0,Cheque electrónico,105.4,6713.2,3.51,61-70,5
4192-GORJT,1,M,False,1,0,5,1,0,Fibra Óptica,0,0,1,0,1,1,Mensual,1,Cheque electrónico,94.45,498.1,3.15,0-10,3
4193-IBKSW,0,M,False,1,1,72,1,1,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Transferencia bancaria (automático),24.75,1769.6,0.82,71+,1
4193-ORFCL,1,F,True,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque por Correo,45.1,45.1,1.5,0-10,0
4194-FJARJ,0,F,False,1,1,54,1,1,DSL,1,0,0,1,0,0,Bianual,0,Transferencia bancaria (automático),60.0,3273.95,2.0,51-60,3
4194-WHFCB,0,F,False,1,1,59,1,1,Fibra Óptica,0,1,0,1,0,1,Mensual,1,Transferencia bancaria (automático),96.65,5580.8,3.22,51-60,4
4195-NZGTA,0,F,False,0,0,1,0,-1,DSL,0,0,0,0,0,0,Mensual,0,Cheque electrónico,25.25,25.25,0.84,0-10,0
4195-PNGZS,0,M,False,1,1,69,1,1,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Transferencia bancaria (automático),24.45,1718.2,0.82,61-70,1
4195-SMMNX,1,M,False,0,0,2,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque por Correo,20.35,33.2,0.68,0-10,0
4198-VFOEA,0,F,False,0,0,12,0,-1,DSL,1,0,0,1,0,0,Anual,1,Cheque por Correo,33.6,435.45,1.12,11-20,2
4199-QHJNM,0,M,True,1,0,67,1,1,Fibra Óptica,0,1,0,1,1,1,Bianual,0,Transferencia bancaria (automático),102.9,6989.7,3.43,61-70,5
4201-JMNGR,1,F,True,0,0,1,1,0,DSL,1,0,1,0,0,0,Mensual,1,Cheque electrónico,55.8,55.8,1.86,0-10,2
4203-QGNZA,0,F,False,0,1,28,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque por Correo,20.25,535.35,0.68,21-30,0
4208-UFFGW,1,M,True,0,0,2,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque por Correo,44.95,85.15,1.5,0-10,0
4210-QFJMF,1,F,False,0,0,4,1,0,Fibra Óptica,0,0,0,0,0,1,Mensual,1,Cheque electrónico,79.15,317.25,2.64,0-10,1
4211-MMAZN,1,M,False,0,0,1,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque por Correo,20.25,20.25,0.68,0-10,0
4213-HKBJO,0,F,False,0,0,33,1,1,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Tarjeta de crédito (automático),25.7,826.1,0.86,31-40,1
4220-TINQT,0,F,False,1,0,61,1,1,Fibra Óptica,0,0,1,1,1,1,Mensual,1,Cheque electrónico,106.35,6751.35,3.54,61-70,5
4223-BKEOR,0,F,False,0,1,21,1,0,DSL,1,0,1,0,0,1,Anual,0,Cheque por Correo,64.85,1336.8,2.16,21-30,3
4223-WOZCM,0,M,True,0,0,2,1,0,DSL,0,0,1,0,0,0,Mensual,0,Cheque por Correo,49.95,107.1,1.66,0-10,1
4226-KKDON,0,M,False,0,0,8,1,0,DSL,0,1,0,1,1,0,Mensual,1,Cheque electrónico,66.65,520.95,2.22,0-10,3
4227-OJHAL,0,F,False,1,1,68,1,1,DSL,1,1,1,0,1,0,Anual,1,Tarjeta de crédito (automático),73.0,5163.0,2.43,61-70,5
4228-ZGYUW,1,M,False,0,0,4,1,1,Fibra Óptica,0,1,0,0,0,1,Mensual,1,Cheque electrónico,90.05,368.1,3.0,0-10,3
4229-CZMLL,1,M,False,0,0,6,1,1,Fibra Óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,74.9,469.8,2.5,0-10,1
4231-LZUYM,0,F,False,1,0,72,1,1,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Transferencia bancaria (automático),25.65,1887.0,0.86,71+,1
4232-JGKIY,0,M,False,0,0,1,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque electrónico,19.2,19.2,0.64,0-10,0
4234-XTNEA,0,M,False,0,0,2,1,0,Fibra Óptica,0,0,0,0,1,0,Mensual,1,Cheque electrónico,79.95,174.45,2.66,0-10,1
4236-UJPWO,0,F,False,0,0,2,0,-1,DSL,0,0,0,0,0,0,Mensual,0,Cheque electrónico,24.5,46.4,0.82,0-10,0
4236-XPXAV,1,F,False,1,1,5,1,0,Fibra Óptica,0,1,0,1,1,1,Mensual,1,Cheque por Correo,99.15,465.05,3.3,0-10,4
4237-CLSMM,0,M,False,1,0,2,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque por Correo,20.0,38.0,0.67,0-10,0
4237-RLAQD,1,M,False,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,1,Cheque por Correo,45.85,45.85,1.53,0-10,0
4238-HFHSN,0,M,True,1,0,61,1,1,Fibra Óptica,0,1,0,0,0,0,Mensual,1,Cheque electrónico,82.15,4904.85,2.74,61-70,2
4238-JSSWH,0,F,True,1,0,35,1,1,Fibra Óptica,0,0,1,0,1,1,Mensual,0,Transferencia bancaria (automático),102.05,3452.55,3.4,31-40,4
4248-HCETZ,1,M,True,1,0,30,1,0,Fibra Óptica,0,1,1,0,0,0,Mensual,1,Cheque por Correo,79.65,2365.15,2.66,31-40,2
4248-QPAVC,1,F,True,1,0,17,1,1,Fibra Óptica,1,0,1,0,0,0,Mensual,1,Transferencia bancaria (automático),85.35,1463.45,2.84,11-20,3
4250-FDVOU,1,F,False,0,0,6,1,0,DSL,1,1,0,0,0,0,Mensual,0,Cheque electrónico,56.25,389.1,1.88,0-10,2
4250-WAROZ,0,M,True,1,1,60,1,1,Fibra Óptica,1,1,0,0,0,1,Mensual,1,Cheque electrónico,93.25,5774.55,3.11,61-70,4
4250-ZBWLV,1,M,False,0,0,68,1,1,Fibra Óptica,0,1,1,1,1,1,Anual,0,Cheque electrónico,108.45,7176.55,3.62,61-70,6
4254-QPEDE,0,F,False,1,0,52,0,-1,DSL,1,1,1,1,1,1,Bianual,0,Tarjeta de crédito (automático),66.25,3330.1,2.21,51-60,6
4255-DDUOU,1,F,False,1,1,1,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,1,Cheque por Correo,20.5,20.5,0.68,0-10,0
4256-ZWTZI,0,F,False,0,1,5,1,0,DSL,0,0,0,1,0,0,Mensual,1,Cheque por Correo,51.0,286.8,1.7,0-10,1
4257-GAESD,0,F,False,0,0,6,0,-1,DSL,0,0,0,0,1,1,Mensual,0,Tarjeta de crédito (automático),45.0,298.7,1.5,0-10,2
4273-MBHYA,0,F,False,0,1,1,1,0,Fibra Óptica,0,0,0,0,1,1,Mensual,1,Cheque electrónico,89.35,89.35,2.98,0-10,2
4274-DRSQT,0,F,False,0,0,66,1,1,Fibra Óptica,0,1,0,0,1,0,Anual,1,Transferencia bancaria (automático),88.9,6000.1,2.96,61-70,3
4274-OWWYO,1,M,False,0,0,1,1,0,Fibra Óptica,0,1,0,0,0,0,Mensual,1,Cheque electrónico,74.35,74.35,2.48,0-10,1
4277-BWBML,0,M,False,1,1,72,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Transferencia bancaria (automático),19.95,1322.85,0.66,71+,0
4277-PVRAN,1,F,False,0,0,8,1,0,Fibra Óptica,0,0,0,0,1,0,Mensual,1,Transferencia bancaria (automático),80.1,679.3,2.67,0-10,1
4277-UDIEF,0,M,False,1,1,24,1,1,DSL,1,0,0,1,1,1,Mensual,0,Transferencia bancaria (automático),81.0,1923.85,2.7,21-30,5
4280-DLSHD,0,M,False,1,0,8,1,0,DSL,0,1,1,0,0,0,Mensual,1,Cheque por Correo,54.75,445.85,1.82,0-10,2
4282-ACRXS,0,M,True,1,0,38,0,-1,DSL,0,0,0,0,0,0,Mensual,1,Cheque electrónico,24.85,955.75,0.83,31-40,0
4282-MSACW,0,M,False,0,0,68,1,1,Fibra Óptica,1,1,1,1,1,1,Anual,1,Tarjeta de crédito (automático),117.2,8035.95,3.91,61-70,7
4282-YMKNA,1,F,False,0,0,9,1,1,Fibra Óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,74.75,706.6,2.49,0-10,1
4283-FUTGF,1,M,True,0,0,19,1,1,Fibra Óptica,0,0,1,0,0,0,Mensual,1,Cheque electrónico,79.85,1471.75,2.66,11-20,2
4283-IVYCI,0,M,False,0,0,9,1,0,DSL,1,0,0,1,0,1,Mensual,0,Cheque por Correo,64.95,547.8,2.16,0-10,3
4285-GYRQC,1,F,False,1,0,7,1,0,Fibra Óptica,0,0,1,0,1,0,Mensual,1,Cheque electrónico,86.25,587.1,2.88,0-10,2
4289-DTDKW,1,M,False,1,0,40,1,1,Fibra Óptica,0,1,0,0,1,1,Mensual,1,Cheque electrónico,101.3,4113.1,3.38,41-50,4
4290-BSXUX,1,M,False,1,0,3,1,1,Fibra Óptica,0,0,0,1,0,0,Mensual,1,Transferencia bancaria (automático),79.65,251.75,2.66,0-10,2
4291-HPAXL,0,M,False,0,1,1,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque por Correo,19.85,19.85,0.66,0-10,0
4291-HYEBC,0,F,True,1,1,28,0,-1,DSL,0,1,0,0,0,1,Anual,1,Cheque electrónico,39.1,1096.6,1.3,21-30,2
4291-SHSBH,0,M,False,0,0,7,1,0,Fibra Óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,69.55,521.35,2.32,0-10,0
4291-TPNFG,0,M,False,1,0,72,1,1,DSL,1,1,1,1,0,1,Bianual,1,Transferencia bancaria (automático),82.3,5980.55,2.74,71+,6
4291-YZODP,0,F,False,0,1,7,1,0,No internet service,-1,-1,-1,-1,-1,-1,Anual,0,Cheque por Correo,20.05,96.8,0.67,0-10,0
4293-ETKAP,0,F,False,1,1,65,1,1,DSL,0,1,0,1,1,1,Bianual,1,Transferencia bancaria (automático),79.4,5071.9,2.65,61-70,5
4295-YURET,0,F,True,1,1,56,1,0,DSL,1,0,0,1,1,1,Bianual,1,Tarjeta de crédito (automático),72.6,4084.35,2.42,51-60,4
4298-OYIFC,0,M,False,1,0,15,1,1,Fibra Óptica,0,0,1,1,1,1,Mensual,1,Cheque electrónico,103.45,1539.8,3.45,11-20,5
4299-OPXEJ,0,F,False,0,0,56,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,1,Transferencia bancaria (automático),19.55,1080.55,0.65,51-60,0
4299-SIMNS,0,M,False,0,0,9,1,1,Fibra Óptica,1,0,0,0,0,0,Mensual,1,Cheque electrónico,81.15,784.45,2.7,0-10,2
4301-VVZKA,0,M,False,1,0,16,1,1,Fibra Óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,75.4,1189.4,2.51,11-20,1
4302-ZYFEL,0,M,False,1,1,69,1,0,No internet service,-1,-1,-1,-1,-1,-1,Anual,1,Tarjeta de crédito (automático),20.55,1403.1,0.68,61-70,0
4304-TSPVK,0,F,False,1,0,68,1,1,Fibra Óptica,1,1,1,1,1,1,Bianual,0,Transferencia bancaria (automático),114.9,7843.55,3.83,61-70,7
4304-XUMGI,0,M,True,1,1,50,1,1,DSL,1,1,1,0,0,1,Bianual,1,Transferencia bancaria (automático),75.15,3822.45,2.51,51-60,5
4307-KTUMW,1,M,False,1,0,53,1,1,Fibra Óptica,1,0,1,0,0,1,Mensual,0,Cheque electrónico,93.9,5029.2,3.13,51-60,4
4307-KWMXE,0,M,False,0,0,10,0,-1,DSL,0,1,0,1,0,0,Mensual,0,Cheque electrónico,35.75,389.8,1.19,11-20,2
4310-KEDTB,0,F,False,0,1,26,0,-1,DSL,0,0,1,0,0,0,Mensual,1,Cheque por Correo,29.8,786.5,0.99,21-30,1
4311-QTTAI,0,F,False,0,0,16,1,0,No internet service,-1,-1,-1,-1,-1,-1,Anual,0,Tarjeta de crédito (automático),19.35,295.55,0.64,11-20,0
4312-GVYNH,0,F,False,1,0,70,0,-1,DSL,1,0,1,1,0,1,Bianual,1,Transferencia bancaria (automático),49.85,3370.2,1.66,71+,4
4312-KFRXN,0,M,False,1,0,72,1,1,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Cheque por Correo,25.4,1710.9,0.85,71+,1
4315-MURBD,1,F,False,0,0,12,1,0,Fibra Óptica,1,0,0,1,1,1,Mensual,1,Transferencia bancaria (automático),98.9,1120.95,3.3,11-20,4
4316-XCSLJ,0,M,False,0,1,17,1,0,DSL,1,0,0,0,0,0,Mensual,1,Cheque por Correo,50.3,846.8,1.68,11-20,1
4317-VTEOA,1,M,False,0,0,1,1,0,DSL,0,1,0,0,0,0,Mensual,1,Cheque electrónico,50.75,50.75,1.69,0-10,1
4318-RAJVY,0,F,False,0,0,10,1,0,No internet service,-1,-1,-1,-1,-1,-1,Anual,1,Cheque por Correo,19.8,198.25,0.66,11-20,0
4320-QMLLA,0,M,False,0,0,7,1,0,DSL,0,0,0,0,1,0,Mensual,0,Cheque por Correo,54.85,370.4,1.83,0-10,1
4322-RCYMT,1,M,False,1,1,68,1,1,DSL,0,1,1,1,0,1,Anual,1,Transferencia bancaria (automático),75.8,5293.95,2.53,61-70,5
4323-ELYYB,0,M,False,1,1,13,1,0,No internet service,-1,-1,-1,-1,-1,-1,Anual,0,Cheque por Correo,20.0,218.55,0.67,11-20,0
4323-OHFOW,0,F,True,1,0,70,1,1,Fibra Óptica,0,1,0,1,1,1,Anual,1,Transferencia bancaria (automático),105.55,7195.35,3.52,71+,5
4323-SADQS,1,M,False,1,1,7,0,-1,DSL,1,0,0,1,0,0,Mensual,1,Cheque electrónico,34.5,279.25,1.15,0-10,2
4324-AHJKS,0,F,False,0,0,5,1,0,DSL,1,0,1,0,0,0,Mensual,0,Tarjeta de crédito (automático),55.8,300.4,1.86,0-10,2
4324-BZCKL,0,F,False,1,1,10,1,0,DSL,0,1,1,0,0,0,Mensual,1,Cheque por Correo,55.55,551.3,1.85,11-20,2
4325-NFSKC,1,M,True,0,0,19,1,1,Fibra Óptica,1,0,0,0,1,0,Mensual,1,Cheque electrónico,90.6,1660.0,3.02,11-20,3
4328-VUFWD,0,F,False,0,0,39,1,0,DSL,0,0,0,1,0,1,Anual,0,Cheque electrónico,59.3,2209.15,1.98,31-40,2
4329-YPDDQ,0,M,False,0,0,20,1,0,Fibra Óptica,1,1,1,1,1,1,Mensual,1,Transferencia bancaria (automático),108.2,2203.7,3.61,21-30,6
4332-MUOEZ,0,M,True,1,1,20,1,0,Fibra Óptica,1,0,1,1,0,1,Anual,0,Tarjeta de crédito (automático),94.3,1818.3,3.14,21-30,4
4334-HOWRP,0,M,True,1,0,72,0,-1,DSL,1,1,1,1,1,1,Bianual,1,Tarjeta de crédito (automático),64.95,4546.0,2.16,71+,6
4335-BSMJS,0,F,False,0,0,62,1,1,No internet service,-1,-1,-1,-1,-1,-1,Bianual,1,Tarjeta de crédito (automático),25.8,1563.95,0.86,61-70,1
4335-UPJSI,0,F,False,0,1,24,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Cheque por Correo,19.75,498.1,0.66,21-30,0
4338-EYCER,0,M,False,1,0,21,1,0,DSL,0,0,0,0,1,0,Mensual,0,Transferencia bancaria (automático),54.6,1125.2,1.82,21-30,1
4342-HENTK,1,F,True,0,0,2,1,0,Fibra Óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,70.65,142.35,2.36,0-10,0
4342-HFXWS,0,F,False,1,1,48,1,0,DSL,1,0,1,1,1,0,Anual,0,Transferencia bancaria (automático),69.7,3023.65,2.32,41-50,4
4343-EJVQB,0,M,False,0,0,7,1,0,Fibra Óptica,1,0,0,0,0,0,Mensual,0,Cheque por Correo,74.35,533.6,2.48,0-10,1
4349-GFQHK,1,M,False,0,0,1,1,1,DSL,0,0,1,0,0,0,Mensual,0,Cheque electrónico,54.35,54.35,1.81,0-10,2
4350-ZTLPI,0,F,False,1,0,53,1,1,Fibra Óptica,0,1,1,1,1,1,Anual,1,Transferencia bancaria (automático),108.95,5718.2,3.63,51-60,6
4351-QLCSU,1,F,False,0,0,1,1,0,DSL,0,0,0,0,1,0,Mensual,1,Tarjeta de crédito (automático),55.0,55.0,1.83,0-10,1
4353-HYOJD,0,F,False,1,1,27,1,0,DSL,0,1,0,0,0,0,Mensual,0,Cheque por Correo,49.85,1336.15,1.66,21-30,1
4355-CVPVS,0,F,False,1,1,56,1,0,Fibra Óptica,0,0,0,0,1,1,Anual,0,Transferencia bancaria (automático),88.9,4968.0,2.96,51-60,2
4355-HBJHH,1,M,False,1,1,67,1,1,DSL,1,0,1,0,1,1,Bianual,1,Cheque electrónico,79.7,5293.4,2.66,61-70,5
4359-INNWN,0,F,False,0,0,17,1,0,No internet service,-1,-1,-1,-1,-1,-1,Anual,0,Tarjeta de crédito (automático),20.05,337.9,0.67,11-20,0
4360-PNRQB,0,M,False,0,0,18,1,1,Fibra Óptica,0,0,0,0,0,0,Mensual,1,Transferencia bancaria (automático),75.6,1395.05,2.52,11-20,1
4360-QRAVE,0,M,True,0,0,37,0,-1,DSL,0,1,1,0,0,0,Mensual,0,Cheque electrónico,36.65,1315.0,1.22,31-40,2
4361-BKAXE,1,F,False,0,0,41,1,1,Fibra Óptica,1,1,1,1,1,1,Mensual,1,Transferencia bancaria (automático),114.5,4527.45,3.82,41-50,7
4361-FEBGN,0,M,False,0,0,48,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Tarjeta de crédito (automático),20.15,982.95,0.67,41-50,0
4361-JEIVL,1,M,False,0,1,1,1,0,DSL,0,0,0,0,0,0,Mensual,1,Cheque electrónico,44.4,44.4,1.48,0-10,0
4365-MSDYN,0,M,False,1,0,8,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,1,Transferencia bancaria (automático),19.55,161.15,0.65,0-10,0
4366-CTOUZ,0,F,False,0,0,50,1,0,Fibra Óptica,0,1,0,1,1,1,Bianual,1,Cheque por Correo,100.2,5038.45,3.34,51-60,4
4367-NHWMM,0,F,False,0,0,1,0,-1,DSL,0,0,0,0,0,0,Mensual,1,Cheque por Correo,24.9,24.9,0.83,0-10,0
4367-NUYAO,0,M,False,1,1,0,1,1,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Cheque por Correo,25.75,0.0,0.86,0-10,1
4369-HTUIF,1,M,True,0,0,6,1,0,Fibra Óptica,1,0,0,0,1,0,Mensual,1,Transferencia bancaria (automático),85.15,503.6,2.84,0-10,2
4369-NYSCF,0,M,False,0,0,56,1,0,DSL,0,1,0,1,1,1,Anual,1,Transferencia bancaria (automático),75.75,4284.65,2.52,51-60,4
4373-MAVJG,1,F,False,1,1,14,1,1,Fibra Óptica,0,1,0,0,0,1,Mensual,1,Transferencia bancaria (automático),90.9,1259.0,3.03,11-20,3
4373-VVHQL,0,M,False,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,1,Cheque electrónico,44.75,44.75,1.49,0-10,0
4374-YMUSQ,0,M,False,0,0,34,1,1,Fibra Óptica,1,1,1,1,1,1,Anual,0,Tarjeta de crédito (automático),116.25,3899.05,3.88,31-40,7
4376-KFVRS,0,M,False,1,1,72,1,1,Fibra Óptica,1,1,1,1,1,1,Bianual,1,Tarjeta de crédito (automático),114.05,8468.2,3.8,71+,7
4377-VDHYI,0,M,False,1,1,32,1,0,Fibra Óptica,1,1,0,0,0,1,Anual,1,Cheque electrónico,90.8,3023.85,3.03,31-40,3
4378-BZYFP,0,M,False,0,0,17,1,0,No internet service,-1,-1,-1,-1,-1,-1,Anual,1,Cheque por Correo,20.5,365.8,0.68,11-20,0
4378-MYPGO,0,M,False,1,1,68,1,0,Fibra Óptica,1,1,1,0,1,1,Bianual,1,Transferencia bancaria (automático),105.25,7173.15,3.51,61-70,5
4381-MHQDC,0,F,False,0,0,47,1,1,DSL,1,0,1,1,0,0,Bianual,1,Cheque por Correo,65.0,2879.9,2.17,41-50,4
4385-GZQXV,1,F,True,0,0,16,1,0,Fibra Óptica,0,0,0,1,1,1,Mensual,1,Cheque electrónico,94.45,1511.2,3.15,11-20,3
4385-ZKVNW,0,M,False,1,1,44,1,0,DSL,0,1,0,1,0,0,Mensual,1,Transferencia bancaria (automático),54.9,2549.1,1.83,41-50,2
4389-UEFCZ,0,F,False,1,0,72,1,1,Fibra Óptica,1,0,1,0,1,1,Bianual,1,Cheque electrónico,105.5,7544.0,3.52,71+,5
4390-KYULV,1,M,False,1,0,3,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,1,Tarjeta de crédito (automático),20.55,51.15,0.68,0-10,0
4391-LNRXK,0,M,False,0,0,22,1,0,Fibra Óptica,0,1,1,1,0,1,Mensual,1,Transferencia bancaria (automático),94.95,2142.8,3.16,21-30,4
